contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
PLTR231201P00014000,2023-10-30 19:23:45+00:00,14.0,0.96,0.0,0.0,0.0,0.0,100.0,0.0,0.062509375,False,REGULAR,USD
PLTR231201P00014500,2023-10-30 18:59:50+00:00,14.5,1.18,0.0,0.0,0.0,0.0,49.0,0.0,0.015634843750000002,False,REGULAR,USD
PLTR231201P00015000,2023-10-30 18:06:49+00:00,15.0,1.48,0.0,0.0,0.0,0.0,186.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00015500,2023-10-30 19:38:47+00:00,15.5,1.71,0.0,0.0,0.0,0.0,1447.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00016000,2023-10-30 18:33:38+00:00,16.0,2.08,0.0,0.0,0.0,0.0,7.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00016500,2023-10-30 16:31:48+00:00,16.5,2.4,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00017000,2023-10-30 19:34:09+00:00,17.0,2.73,0.0,0.0,0.0,0.0,10.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00017500,2023-10-27 16:08:21+00:00,17.5,2.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00018000,2023-10-26 16:04:41+00:00,18.0,3.1,0.0,0.0,0.0,0.0,10.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00018500,2023-10-27 15:04:18+00:00,18.5,3.76,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00019000,2023-10-20 14:09:53+00:00,19.0,3.05,0.0,0.0,0.0,0.0,19.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00020000,2023-10-30 16:36:42+00:00,20.0,5.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PLTR231201P00023000,2023-10-30 19:29:26+00:00,23.0,8.2,,,8.2,,,,0.0,True,REGULAR,USD
